0,76,109
1,89,91
0,442,325
1,378,478
2,386,174
2,366,444
3,384,197
5,212,455
5,414,312
9,406,118
11,343,492
11,228,105
12,273,483
22,26,139
22,160,492
29,51,220
27,56,134
25,221,393
27,22,122
27,99,417
33,9,354
28,116,420
31,11,170
33,263,492
33,188,77
37,17,275
35,197,488
34,4,468
34,31,487
35,135,344
34,155,377
40,133,331
43,129,67
41,169,392
43,161,464
43,72,379
43,60,291
47,202,487
48,46,388
45,185,449
46,195,214
56,156,157
50,18,458
52,54,305
54,75,342
54,154,432
54,225,183
55,94,489
57,116,323
56,203,329
58,303,486
61,29,183
61,51,334
59,21,282
61,90,383
61,66,202
63,493,492
64,88,300
63,12,413
64,54,495
64,294,456
66,486,406
68,433,472
68,5,434
71,49,365
69,100,356
68,139,384
71,412,423
73,487,96
72,270,495
74,34,328
79,267,465
82,273,486
79,465,429
82,171,497
85,41,286
86,342,494
88,73,421
86,279,457
88,197,346
88,367,465
92,100,437
94,186,458
